tripid,haulno,gear,faddescription,shotdate,shottime,shotdepth,shotlatdeg,shotlatmins,shotlondeg,shotlonmins,hauldate,haulquarter,haultime,hauldepth,haullatdeg,haullatmins,haullondeg,haullonmins,icesdivision,haulicesrectangle,haulwindspeed,haulwindbeaufort,haulwinddirectiion,haulwindcompass,towduration,towcorrection,BAIT_TYPE,CETACEAN_MITIGATION_DEVICES,CHAIN_MAT,COD_END_MESH_MM,COD_END_TWINE_CONSTRUCTION,COD_END_TWINE_DIA_MM,COMBINED_BEAM_LENGTH_M,COMBINED_FISHING_LINE_LENGTHM,CONDITION_OF_NET,DOOR_SPREAD_ESTM,ENTRANCE_SIZE_MM,ESTIMATED_DOOR_SPREAD_M,FOOTROPE_LENGTH_M,GILLNET_TWINE_CONSTRUCTION,GILLNET_TWINE_DIAMETER_MM,HANGING_RATIO,HANGING_RATIO_3,HEADROPE_LENGTH_M,HOOK_SIZE,INDIVIDUAL_BEAM_LENGTH_M,INNER_MESH_SIZE_MM,INNER_TWINE_DIAMETER,LENGTH_OF_FISHING_LINE_M,LENGTH_OF_STRING_M,LENGTH_OF_TIER_OR_FLEET_M,MESH_SIZE_IN_DIAMOND_PANEL_MM,MESH_SIZE_IN_SQUARE_MESH_PANEL_MM,MESH_SIZE_MM,MESHES_DEEP_INNER_ONLY_NET,MESHES_DEEP_OUTER_NET,NUMBER_OF_HOOKS_IN_STRING,NUMBER_OF_LINES,NUMBER_OF_NETS_IN_TIER,NUMBER_OF_POTS_IN_STRING,NUMBER_OF_TEETH_ON_A_SINGLE_DREDGE,NUMBER_OF_TICKLER_CHAINS,OUTER_MESH_SIZE_MM,OUTER_TWINE_DIAMETER,RING_DIAMETER_MM,SELECTIVITY,SELECTIVITY_DEVICE,SPREAD_BETWEEN_VESSELS_ESTM,SQUARE_MESH_SIZE_MM,TOTAL_NUMBER_OF_DREDGES_USED,VEIL_MESH_SIZE_MM,WIDTH_OD_INDIVIDUAL_DREDGE_M,WIDTH_OF_INDIVIDUAL_DREDGE_M,CHECK
CH119GN,1,53,Tangle net,29/04/2019,11:20:00,79,49,56,-5,-5,01/05/2019,2,11:20:00,79,49,56,-5,-6,VIIE,28E4,NULL,01-Feb,NULL,N  ,2880,NULL,NULL,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,1600,MONOFILAMENT,0.65,0.4,NULL,1600,NULL,NULL,NULL,NULL,NULL,NULL,1600,NULL,NULL,286,10.5,NULL,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
CH119GN,2,53,Tangle net,29/04/2019,13:00:00,81,49,56,-5,-3,01/05/2019,2,13:00:00,81,49,56,-5,-4,VIIE,28E4,NULL,01-Feb,NULL,NE ,2880,NULL,NULL,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,1600,MONOFILAMENT,0.65,0.4,NULL,1600,NULL,NULL,NULL,NULL,NULL,NULL,1600,NULL,NULL,286,10.5,NULL,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
CH119GN,3,53,Tangle net,30/04/2019,15:00:00,84,49,54,-5,-12,01/05/2019,2,15:00:00,84,49,54,-5,-11,VIIE,28E4,NULL,4,NULL,NW ,1440,NULL,NULL,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,1600,MONOFILAMENT,0.65,0.4,NULL,1600,NULL,NULL,NULL,NULL,NULL,NULL,1600,NULL,NULL,286,10.5,NULL,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
CH120GN,1,50,Gill net (unspecified),22/10/2020,06:29:00,29.3,49,59,-5,-9,22/10/2020,4,11:00:00,25.6,49,59,-5,-9,VIIE,28E4,NULL,4,NULL,SW ,271,NULL,NULL,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NEW,NULL,NULL,NULL,500,MONOFILAMENT,0.4,0.6,NULL,500,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,67,40,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
CH120GN,2,50,Gill net (unspecified),22/10/2020,06:33:00,36.2,49,59,-5,-8,22/10/2020,4,11:45:00,35.6,49,59,-5,-9,VIIE,28E4,NULL,2,NULL,NE ,312,NULL,NULL,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NEW,NULL,NULL,NULL,500,MONOFILAMENT,0.4,0.6,NULL,500,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,67,40,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
CH120GN,3,50,Gill net (unspecified),22/10/2020,06:45:00,35.1,49,59,-5,-9,22/10/2020,4,12:35:00,35.8,49,59,-5,-9,VIIE,28E4,NULL,02-Mar,NULL,E  ,350,NULL,NULL,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NEW,NULL,NULL,NULL,500,MONOFILAMENT,0.4,0.6,NULL,500,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,67,40,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
CH120GN,4,50,Gill net (unspecified),22/10/2020,06:55:00,35.1,49,59,-5,-8,22/10/2020,4,13:25:00,34.9,49,58,-5,-8,VIIE,28E4,NULL,2,NULL,E  ,390,NULL,NULL,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NEW,NULL,NULL,NULL,500,MONOFILAMENT,0.4,0.6,NULL,500,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,67,40,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
CH121GN,1,50,Gill net (unspecified),14/07/2021,10:00:00,8.4,50,0,-5,-8,15/07/2021,3,07:48:00,4.4,50,0,-5,-9,VIIE,29E4,NULL,NULL,NULL,NULL,1308,NULL,NULL,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,400,MONOFILAMENT,0.4,0.6,NULL,400,NULL,NULL,NULL,NULL,NULL,NULL,400,NULL,NULL,102,45,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
CH121GN,2,50,Gill net (unspecified),14/07/2021,10:00:00,5.7,49,60,-5,-10,15/07/2021,3,08:28:00,6.2,49,60,-5,-10,VIIE,29E4,NULL,NULL,NULL,NULL,1348,NULL,NULL,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,400,MONOFILAMENT,0.4,0.6,NULL,400,NULL,NULL,NULL,NULL,NULL,NULL,400,NULL,NULL,102,45,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
CH121GN,3,50,Gill net (unspecified),14/07/2021,10:00:00,14.2,49,59,-5,-10,15/07/2021,3,08:54:00,9.8,49,59,-5,-10,VIIE,28E4,NULL,NULL,NULL,NULL,1374,NULL,NULL,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,400,MONOFILAMENT,0.4,0.6,NULL,400,NULL,NULL,NULL,NULL,NULL,NULL,400,NULL,NULL,102,45,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
CH219GN,1,53,Tangle net,09/07/2019,07:30:00,68,49,55,-5,-14,11/07/2019,3,07:30:00,59,49,55,-5,-15,VIIE,28E4,NULL,1,NULL,W  ,2880,NULL,NULL,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,114,MONOFILAMENT,0.7,0.3,NULL,114,NULL,NULL,NULL,NULL,NULL,NULL,914,NULL,NULL,305,8.5,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
CH219GN,2,53,Tangle net,09/07/2019,08:40:00,62,49,54,-5,-15,11/07/2019,3,08:40:00,62,49,55,-5,-16,VIIE,28E4,NULL,1,NULL,W  ,2880,NULL,NULL,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,91,MONOFILAMENT,0.9,0.3,NULL,91,NULL,NULL,NULL,NULL,NULL,NULL,914,NULL,NULL,330,8.5,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
CH219GN,3,53,Tangle net,09/07/2019,11:40:00,62,49,55,-5,-16,11/07/2019,3,11:40:00,48,49,55,-5,-17,VIIE,28E4,NULL,1,NULL,W  ,2880,NULL,NULL,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,114,MONOFILAMENT,0.7,0.3,NULL,114,NULL,NULL,NULL,NULL,NULL,NULL,914,NULL,NULL,305,8.5,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
CH219GN,4,53,Tangle net,09/07/2019,12:30:00,53,49,55,-5,-16,11/07/2019,3,12:30:00,59,49,56,-5,-17,VIIE,28E4,NULL,1,NULL,W  ,2880,NULL,NULL,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,130,MONOFILAMENT,0.8,0.3,NULL,130,NULL,NULL,NULL,NULL,NULL,NULL,914,NULL,NULL,356,8.5,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
CH219GN,5,53,Tangle net,10/07/2019,13:40:00,48,49,57,-5,-17,11/07/2019,3,13:40:00,29,49,57,-5,-17,VIIE,28E4,NULL,1,NULL,W  ,1440,NULL,NULL,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,130,MONOFILAMENT,0.8,0.3,NULL,130,NULL,NULL,NULL,NULL,NULL,NULL,914,NULL,NULL,356,8.5,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
CH319GN,1,50,Gill net (unspecified),28/11/2019,13:30:00,10.9,50,0,-5,-10,29/11/2019,4,08:11:00,9.2,50,0,-5,-10,VIIE,29E4,NULL,0,NULL,N  ,1121,NULL,NULL,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,1000,MONOFILAMENT,0.4,0.4,NULL,1000,NULL,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,108,40,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
CH319GN,2,50,Gill net (unspecified),28/11/2019,13:30:00,8.4,49,59,-5,-10,29/11/2019,4,09:17:00,9.3,50,0,-5,-10,VIIE,29E4,NULL,0,NULL,N  ,1187,NULL,NULL,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,1000,MONOFILAMENT,0.4,0.4,NULL,1000,NULL,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,108,40,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
CH319GN,3,50,Gill net (unspecified),28/11/2019,13:30:00,13.4,49,59,-5,-10,29/11/2019,4,10:38:00,12.4,49,59,-5,-10,VIIE,28E4,NULL,0,NULL,N  ,1268,NULL,NULL,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,1000,MONOFILAMENT,0.4,0.4,NULL,1000,NULL,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,108,40,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
EE119MT,1,10,Midwater demersal trawl,03/12/2019,09:45:00,10,50,49,0,35,03/12/2019,4,10:40:00,10,50,49,0,29,VIID,30F0,NULL,3,NULL,NE ,55,NULL,NULL,NULL,NULL,32,Single Twisted,1.5,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
EE120MT,1,11,Midwater trawl,23/11/2020,09:50:00,10,50,50,0,8,23/11/2020,4,10:40:00,10,50,49,0,10,VIID,30F0,NULL,01-Feb,NULL,NE ,50,NULL,NULL,NULL,NULL,32,Single Twisted,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
EE120OT,1,3,Light otter trawl,10/11/2020,09:30:00,NULL,50,49,0,29,10/11/2020,4,11:30:00,NULL,50,50,0,37,VIID,30F0,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,85,Single Braided,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh Panel,NULL,NULL,NULL,NULL,NULL,NULL,0
EE120OT,2,3,Light otter trawl,10/11/2020,12:40:00,NULL,50,50,0,36,10/11/2020,4,14:30:00,NULL,50,49,0,29,VIID,30F0,NULL,NULL,NULL,NULL,110,NULL,NULL,NULL,NULL,85,Single Braided,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh Panel,NULL,NULL,NULL,NULL,NULL,NULL,0
EE121SD,1,94,Unspecified dredge,15/12/2021,14:45:00,35,50,51,0,55,15/12/2021,4,15:45:00,33,50,51,0,55,VIID,30F0,NULL,5,NULL,SW ,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,65,NULL,NULL,NULL,NULL,10,NULL,NULL,0.8,1
EE121SD,2,94,Unspecified dredge,15/12/2021,16:10:00,34,50,52,0,56,15/12/2021,4,17:20:00,38,50,51,0,55,VIID,30F0,NULL,5,NULL,SW ,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,65,NULL,NULL,NULL,NULL,10,NULL,NULL,0.8,1
EE219MT,1,11,Midwater trawl,04/12/2019,09:50:00,10,50,49,0,35,04/12/2019,4,10:30:00,10,50,49,0,35,VIID,30F0,NULL,4,NULL,NE ,40,NULL,NULL,NULL,NULL,32,Single Twisted,1.5,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
EX119HL,1,72,Hand lines (incl. gurdy),26/03/2019,07:40:00,19,50,29,-3,-16,26/03/2019,1,09:50:00,19,50,29,-3,-16,VIIE,29E6,NULL,3,NULL,N  ,130,NULL,Aritifical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6o,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
EX119HL,2,72,Hand lines (incl. gurdy),26/03/2019,10:00:00,19,50,30,-3,-15,26/03/2019,1,10:50:00,19,50,30,-3,-15,VIIE,30E6,NULL,3,NULL,N  ,50,NULL,Artififial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6o,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
EX119HL,3,72,Hand lines (incl. gurdy),26/03/2019,11:00:00,35,50,27,-3,-13,26/03/2019,1,15:15:00,35,50,27,-3,-13,VIIE,29E6,NULL,3,NULL,N  ,255,NULL,artificial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6o,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
EX119HL,4,72,Hand lines (incl. gurdy),26/03/2019,15:30:00,34,50,30,-3,-16,26/03/2019,1,16:15:00,34,50,30,-3,-16,VIIE,30E6,NULL,4,NULL,N  ,45,NULL,Artifcial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6o,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
EX119HL,5,72,Hand lines (incl. gurdy),26/03/2019,16:30:00,19,50,32,-3,-14,26/03/2019,1,17:22:00,19,50,32,-3,-14,VIIE,30E6,NULL,4,NULL,N  ,52,NULL,artifcial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6o,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
EX119OT,1,7,Otter trawl (unspecified),22/05/2019,06:30:00,20,50,35,-3,-21,22/05/2019,2,09:30:00,19,50,39,-3,-11,VIIE,30E6,NULL,1,NULL,NE ,180,NULL,NULL,NULL,NULL,80,Single Braided,4,NULL,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
EX119OT,2,7,Otter trawl (unspecified),22/05/2019,10:00:00,19,50,39,-3,-11,22/05/2019,2,12:00:00,19,50,39,-3,-9,VIIE,30E6,NULL,1,NULL,SE ,120,NULL,NULL,NULL,NULL,80,Single Braided,4,NULL,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
EX119OT,3,7,Otter trawl (unspecified),22/05/2019,12:30:00,19,50,39,-3,-9,22/05/2019,2,14:30:00,19,50,37,-3,-10,VIIE,30E6,NULL,01-Feb,NULL,SSE,120,NULL,NULL,NULL,NULL,80,Single Braided,4,NULL,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
EX121HL,1,72,Hand lines (incl. gurdy),03/08/2021,07:20:00,18,50,36,-3,-21,03/08/2021,3,07:35:00,18,50,36,-3,-21,VIIE,30E6,NULL,3,NULL,S  ,15,NULL,Artificial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
EX121HL,2,72,Hand lines (incl. gurdy),03/08/2021,07:45:00,21,50,35,-3,-18,03/08/2021,3,08:25:00,21,50,35,-3,-18,VIIE,30E6,NULL,3,NULL,S  ,40,NULL,artificial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
EX121HL,3,72,Hand lines (incl. gurdy),03/08/2021,08:45:00,27,50,32,-3,-14,03/08/2021,3,08:55:00,27,50,32,-3,-14,VIIE,30E6,NULL,3,NULL,S  ,10,NULL,Artifical &  live,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
EX121HL,4,72,Hand lines (incl. gurdy),03/08/2021,09:15:00,31,50,34,-3,-1,03/08/2021,3,09:20:00,31,50,34,-3,-1,VIIE,30E6,NULL,3,NULL,S  ,5,NULL,Artififcal and live,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
EX121HL,5,72,Hand lines (incl. gurdy),03/08/2021,09:30:00,36,50,31,-3,-1,03/08/2021,3,10:50:00,36,50,31,-3,-1,VIIE,30E6,NULL,3,NULL,S  ,80,NULL,Artifical and live,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
EX121HL,6,72,Hand lines (incl. gurdy),03/08/2021,11:20:00,36,50,32,-3,-14,03/08/2021,3,11:25:00,36,50,32,-3,-14,VIIE,30E6,NULL,3,NULL,S  ,5,NULL,Artififcal and Live,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
EX121HL,7,72,Hand lines (incl. gurdy),03/08/2021,11:30:00,32,50,30,-3,-15,03/08/2021,3,12:35:00,32,50,30,-3,-15,VIIE,30E6,NULL,3,NULL,S  ,65,NULL,Artififcal and live,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
EX121HL,8,72,Hand lines (incl. gurdy),03/08/2021,12:55:00,33,50,34,-3,-18,03/08/2021,3,13:25:00,33,50,34,-3,-18,VIIE,30E6,NULL,3,NULL,S  ,30,NULL,Artififcal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
EX121HL,9,72,Hand lines (incl. gurdy),03/08/2021,13:40:00,32,50,32,-3,-14,03/08/2021,3,13:50:00,32,50,32,-3,-14,VIIE,30E6,NULL,3,NULL,S  ,10,NULL,Artififcal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
EX121HL,10,72,Hand lines (incl. gurdy),03/08/2021,14:05:00,15,50,35,-3,-18,03/08/2021,3,14:15:00,15,50,35,-3,-18,VIIE,30E6,NULL,3,NULL,S  ,10,NULL,Artifical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
EX121HL,11,72,Hand lines (incl. gurdy),03/08/2021,14:30:00,19,50,30,-3,-25,03/08/2021,3,14:40:00,19,50,30,-3,-25,VIIE,30E6,NULL,3,NULL,S  ,10,NULL,Artifical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
