TripIdentifier,HaulNo,SFSGear,faddescription,shotdate,shottime,shotdepth,shotlatdeg,shotlatmins,shotlondeg,shotlonmins,hauldate,haulquarter,haultime,hauldepth,haullatdeg,haullatmins,haullondeg,haullonmins,icesdivision,haulicesrectangle,TowDurationMin,TowCorrectionMin,BaitTypeId,CetaceanMitigationDeviceId,ChainMat,CodEndMeshMm,CodEndTwineConstructionId,CodEndTwineDiameterMm,CombinedBeamLengthM,CombinedFishingLineLengthM,NetConditionId,DoorSpreadM,EntranceSizeMm,WingSpreadM,FootRopeLengthM,GillnetTwineConstructionId,GillnetTwineDiameterMm,HangingRatio,HeadRopeLengthM,HookSizeId,IndividualBeamLengthM,InnerMeshSizeMm,InnerTwineDiameterMm,LengthOfFishingLineM,LengthOfStringM,LengthOfTierOrFleetM,MeshSizeInDiamondPanelMm,MeshSizeInSqualreMeshPanelMm,MeshSizeMm,MeshesDeepInnerOnlyNet,MeshesDeepOuterNet,NetOpeningM,NumberOfDredgesPerBeam,NumberOfHooksInString,NumberOfLines,NumberOfNetsInTier,NumberOfPotsInString,NumberOfPotsSampled,NumberOfTeethOnSingleDredge,NumberOfTicklerChains,OuterMeshSizeMm,OuterTwineDiameterMm,RingDiameterMm,SelectivityDeviceId,SpreadBetweenVesselEstimateM,SweepLengthM,TicklerCountId,TotalNumberOfDredgesUsed,VeilMeshSizeMm,WarpDensityKgPerM,WarpDiameterMm,WarpLengthM,WidthOfIndividualDredgeM,WingSpreadM,CHECK
SR423GN,6,41,Trammel Net,21/11/2023,09:40:00,10,50,49,0,-16,22/11/2023,4,10:00:00,10,50,49,0,-17,VIId,30E9,1460,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,510,2,NULL,0.5,510,NULL,NULL,120,NULL,NULL,NULL,500,NULL,NULL,NULL,25,2.5,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,457,1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
SR423GN,7,41,Trammel Net,21/11/2023,10:10:00,10,50,47,0,-16,22/11/2023,4,10:30:00,10,50,47,0,-15,VIId,30E9,1460,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1010,2,NULL,0.5,1010,NULL,NULL,114,NULL,NULL,NULL,1000,NULL,NULL,NULL,25,2.5,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,457,1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
SR423GN,8,41,Trammel Net,21/11/2023,10:50:00,10,50,48,0,-15,22/11/2023,4,11:15:00,10,50,48,0,-14,VIId,30E9,1465,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1010,2,NULL,0.5,1010,NULL,NULL,114,NULL,NULL,NULL,1000,NULL,NULL,NULL,25,2.5,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,457,1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
SR523GN,1,41,Trammel Net,22/11/2023,06:30:00,9,50,50,0,-13,23/11/2023,4,07:00:00,9,50,50,0,-13,VIId,30E9,1470,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1010,2,NULL,0.5,1010,NULL,NULL,120,NULL,NULL,NULL,1000,NULL,NULL,NULL,25,2.5,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,457,1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
SR523GN,2,41,Trammel Net,22/11/2023,07:10:00,9,50,50,0,-13,23/11/2023,4,07:30:00,9,50,50,0,-13,VIId,30E9,1460,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,510,2,NULL,0.5,510,NULL,NULL,120,NULL,NULL,NULL,500,NULL,NULL,NULL,25,2.5,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,457,1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
SR523GN,3,41,Trammel Net,22/11/2023,08:25:00,9,50,50,0,-13,23/11/2023,4,08:40:00,9,50,50,0,-14,VIId,30E9,1455,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1010,2,0,0.5,1010,NULL,NULL,114,NULL,NULL,NULL,1000,NULL,NULL,NULL,25,2.5,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,457,1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
SR523GN,4,41,Trammel Net,22/11/2023,08:50:00,9,50,50,0,-14,23/11/2023,4,09:10:00,9,50,50,0,-15,VIId,30E9,1460,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,510,2,NULL,0.5,510,NULL,NULL,114,NULL,NULL,NULL,500,NULL,NULL,NULL,25,2.5,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,457,1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
SR523GN,5,41,Trammel Net,22/11/2023,09:15:00,10,50,49,0,-16,23/11/2023,4,09:30:00,10,50,49,0,-15,VIId,30E9,1455,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,510,2,NULL,0.5,510,NULL,NULL,120,NULL,NULL,NULL,500,NULL,NULL,NULL,25,2.5,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,457,1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
SR523GN,6,41,Trammel Net,22/11/2023,09:35:00,10,50,49,0,-15,23/11/2023,4,09:50:00,10,50,49,0,-14,VIId,30E9,1455,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1010,2,NULL,0.5,1010,NULL,NULL,120,NULL,NULL,NULL,1000,NULL,NULL,NULL,25,2.5,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,457,1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
SR523GN,7,41,Trammel Net,22/11/2023,09:55:00,10,50,49,0,-15,23/11/2023,4,10:20:00,10,50,48,0,-15,VIId,30E9,1465,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1010,2,0,0.5,1010,NULL,NULL,114,NULL,NULL,NULL,1000,NULL,NULL,NULL,25,2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457,1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
SR523GN,8,41,Trammel Net,22/11/2023,11:00:00,10,50,49,0,-13,23/11/2023,4,11:20:00,10,50,49,0,-12,VIId,30E9,1460,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1010,2,0,0.5,1010,NULL,NULL,114,NULL,NULL,NULL,1000,NULL,NULL,NULL,25,2.5,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,457,1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
TY123OT,1,24,Otter Trawl Unspecified,14/09/2023,04:30:00,22,50,28,-3,-28,14/09/2023,3,07:50:00,22,50,32,-3,-20,VIIe,29E6,200,0,NULL,NULL,NULL,80,6,4,NULL,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
TY123OT,2,24,Otter Trawl Unspecified,14/09/2023,08:30:00,18,50,32,-3,-20,14/09/2023,3,12:15:00,22,50,33,-3,-19,VIIe,30E6,225,0,NULL,NULL,NULL,80,6,4,NULL,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
TY223OT,1,24,Otter Trawl Unspecified,11/11/2023,06:00:00,27,50,25,-3,-27,11/11/2023,4,09:30:00,22,50,33,-3,-21,VIIe,29E6,210,0,NULL,NULL,NULL,80,NULL,NULL,NULL,NULL,NULL,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18.3,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
TY223OT,2,24,Otter Trawl Unspecified,11/11/2023,10:10:00,21,50,32,-3,-20,11/11/2023,4,13:10:00,29,50,28,-3,-25,VIIe,30E6,180,0,NULL,NULL,NULL,80,NULL,NULL,NULL,NULL,NULL,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18.3,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
TY223OT,3,24,Otter Trawl Unspecified,11/11/2023,13:45:00,29,50,28,-3,-24,11/11/2023,4,16:45:00,NULL,50,26,-3,-27,VIIe,29E6,180,0,NULL,NULL,NULL,80,NULL,NULL,NULL,NULL,NULL,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18.3,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WA723OT,1,24,Otter Trawl Unspecified,06/12/2023,08:00:00,12,51,43,1,5,06/12/2023,4,09:30:00,12,51,44,1,11,IVc,32F1,90,0,NULL,NULL,NULL,80,8,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WA723OT,2,24,Otter Trawl Unspecified,06/12/2023,09:30:00,12,51,44,1,11,06/12/2023,4,11:20:00,12,51,46,1,14,IVc,32F1,110,0,NULL,NULL,NULL,80,8,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WA723OT,3,24,Otter Trawl Unspecified,06/12/2023,11:20:00,12,51,47,1,15,06/12/2023,4,12:25:00,12,51,48,1,15,IVc,32F1,65,0,NULL,NULL,NULL,80,8,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WA723OT,4,24,Otter Trawl Unspecified,06/12/2023,12:30:00,12,51,48,1,15,06/12/2023,4,14:00:00,12,51,46,1,11,IVc,32F1,90,0,NULL,NULL,NULL,80,8,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WB223OT,1,24,Otter Trawl Unspecified,16/12/2023,06:30:00,15,50,41,-2,-44,16/12/2023,4,09:00:00,15,50,38,-2,-35,VIIe,30E7,150,0,NULL,NULL,NULL,80,8,5,NULL,NULL,NULL,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.3,NULL,NULL,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WB223OT,2,24,Otter Trawl Unspecified,16/12/2023,09:30:00,15,50,38,-2,-35,16/12/2023,4,12:30:00,15,50,38,-2,-43,VIIe,30E7,180,0,NULL,NULL,NULL,80,8,5,NULL,NULL,NULL,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.3,NULL,NULL,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WB223OT,3,24,Otter Trawl Unspecified,16/12/2023,13:00:00,15,50,38,-2,-43,16/12/2023,4,15:30:00,15,50,39,-2,-45,VIIe,30E7,150,0,NULL,NULL,NULL,80,8,5,NULL,NULL,NULL,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.3,NULL,NULL,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH123GN,1,41,Trammel Net,17/11/2023,07:30:00,42,50,35,-2,-38,18/11/2023,4,07:30:00,42,50,35,-2,-38,VIIe,30E7,1440,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,0.6,510,NULL,NULL,140,NULL,NULL,NULL,500,NULL,NULL,NULL,9,2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,355,1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH123GN,2,41,Trammel Net,17/11/2023,07:50:00,42,50,36,0,-38,18/11/2023,4,07:50:00,42,50,36,-2,-38,VIId,30E9,1440,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,0.6,510,NULL,NULL,140,NULL,NULL,NULL,500,NULL,NULL,NULL,9,2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,355,1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH123GN,3,41,Trammel Net,17/11/2023,08:15:00,42,50,37,-2,-38,18/11/2023,4,08:15:00,42,50,37,-2,-38,VIIe,30E7,1440,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,0.6,510,NULL,NULL,140,NULL,NULL,NULL,500,NULL,NULL,NULL,9,2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,355,1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH123GN,4,41,Trammel Net,17/11/2023,08:40:00,42,50,36,-2,-38,18/11/2023,4,08:40:00,42,50,36,-2,-38,VIIe,30E7,1440,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,0.6,510,NULL,NULL,140,NULL,NULL,NULL,500,NULL,NULL,NULL,9,2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,355,1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH223GN,1,41,Trammel Net,01/12/2023,06:26:00,30,50,34,-2,-35,03/12/2023,4,06:26:00,30,50,34,-2,-35,VIIe,30E7,2880,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,457,2,0.6,0.5,457,NULL,NULL,140,NULL,NULL,NULL,91,NULL,NULL,NULL,11,2,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,610,0.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH223GN,2,41,Trammel Net,01/12/2023,06:43:00,30,50,34,-2,-35,03/12/2023,4,06:43:00,30,50,34,-2,-35,VIIe,30E7,2880,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,457,2,0.6,0.5,457,NULL,NULL,140,NULL,NULL,NULL,91,NULL,NULL,NULL,11,2,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,610,0.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH223GN,3,41,Trammel Net,01/12/2023,06:59:00,30,50,34,-2,-35,03/12/2023,4,06:59:00,30,50,34,-2,-35,VIIe,30E7,2880,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,457,2,0.6,0.5,457,NULL,NULL,152,NULL,NULL,NULL,91,NULL,NULL,NULL,10,2,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,610,0.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH223GN,4,39,Tangle Net,01/12/2023,07:19:00,30,50,34,-2,-35,03/12/2023,4,07:19:00,30,50,34,-2,-35,VIIe,30E7,2880,0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,640,2,0.6,0.5,640,NULL,NULL,NULL,NULL,NULL,NULL,64,NULL,NULL,127,10,NULL,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH223GN,5,41,Trammel Net,01/12/2023,07:40:00,30,50,34,-2,-35,03/12/2023,4,07:40:00,30,50,34,-2,-35,VIIe,30E7,2880,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,457,2,0.6,0.5,457,NULL,NULL,140,NULL,NULL,NULL,91,NULL,NULL,NULL,11,2,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,610,0.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH223GN,6,39,Tangle Net,01/12/2023,07:59:00,30,50,34,-2,-35,03/12/2023,4,07:59:00,30,50,34,-2,-35,VIIe,30E7,2880,0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,640,2,0.6,0.5,640,NULL,NULL,NULL,NULL,NULL,NULL,64,NULL,NULL,127,10,NULL,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH223GN,7,41,Trammel Net,01/12/2023,08:25:00,30,50,35,-2,-36,03/12/2023,4,08:25:00,30,50,35,-2,-36,VIIe,30E7,2880,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,457,2,0.6,0.5,457,NULL,NULL,140,NULL,NULL,NULL,91,NULL,NULL,NULL,11,2,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,610,0.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH223GN,8,39,Tangle Net,01/12/2023,09:30:00,30,50,35,-2,-36,03/12/2023,4,09:30:00,30,50,35,-2,-36,VIIe,30E7,2880,0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,640,2,0.6,0.5,640,NULL,NULL,NULL,NULL,NULL,NULL,64,NULL,NULL,127,10,NULL,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH223GN,9,41,Trammel Net,01/12/2023,09:55:00,30,50,35,-2,-37,03/12/2023,4,09:55:00,30,50,35,-2,-37,VIIe,30E7,2880,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,457,2,0.6,0.5,457,NULL,NULL,140,NULL,NULL,NULL,91,NULL,NULL,NULL,11,2,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,610,0.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH223GN,10,39,Tangle Net,01/12/2023,10:20:00,30,50,35,-2,-37,03/12/2023,4,10:20:00,30,50,35,-2,-37,VIIe,30E7,2880,0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,640,2,0.6,0.5,640,NULL,NULL,NULL,NULL,NULL,NULL,64,NULL,NULL,127,10,NULL,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH223GN,11,41,Trammel Net,01/12/2023,10:45:00,30,50,35,-2,-38,03/12/2023,4,10:45:00,30,50,35,-2,-38,VIIe,30E7,2880,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,457,2,0.6,0.5,457,NULL,NULL,140,NULL,NULL,NULL,91,NULL,NULL,NULL,11,2,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,610,0.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH223GN,12,41,Trammel Net,01/12/2023,11:10:00,30,50,35,-2,-38,03/12/2023,4,11:10:00,30,50,35,-2,-38,VIIe,30E7,2880,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,457,2,0.6,0.5,457,NULL,NULL,152,NULL,NULL,NULL,91,NULL,NULL,NULL,10,2,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,610,0.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH223GN,13,39,Tangle Net,01/12/2023,11:55:00,30,50,35,-2,-39,03/12/2023,4,11:55:00,30,50,35,-2,-39,VIIe,30E7,2880,0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,640,2,0.6,0.5,640,NULL,NULL,NULL,NULL,NULL,NULL,64,NULL,NULL,127,10,NULL,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH223GN,14,39,Tangle Net,01/12/2023,12:20:00,30,50,35,-2,-40,03/12/2023,4,12:20:00,30,50,35,-2,-40,VIIe,30E7,2880,0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,640,2,0.6,0.5,640,NULL,NULL,NULL,NULL,NULL,NULL,64,NULL,NULL,127,10,NULL,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH223GN,15,41,Trammel Net,01/12/2023,12:43:00,30,50,36,-2,-40,03/12/2023,4,12:43:00,30,50,36,-2,-40,VIIe,30E7,2880,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,457,2,0.6,0.5,457,NULL,NULL,140,NULL,NULL,NULL,91,NULL,NULL,NULL,11,2,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,610,0.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH223GN,16,41,Trammel Net,01/12/2023,13:05:00,30,50,36,-2,-41,03/12/2023,4,13:05:00,30,50,36,-2,-41,VIIe,30E7,2880,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,457,2,0.6,0.5,457,NULL,NULL,140,NULL,NULL,NULL,91,NULL,NULL,NULL,11,2,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,610,0.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH223GN,17,41,Trammel Net,01/12/2023,13:30:00,30,50,36,-2,-41,03/12/2023,4,13:30:00,30,50,36,-2,-41,VIIe,30E7,2880,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,457,2,0.6,0.5,457,NULL,NULL,140,NULL,NULL,NULL,457,NULL,NULL,NULL,11,2,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,610,0.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH323GN,1,41,Trammel Net,03/12/2023,06:35:00,30,50,34,-2,-37,05/12/2023,4,06:35:00,30,50,34,-2,-37,VIIe,30E7,2880,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,457,2,0.6,0.5,457,NULL,NULL,140,NULL,NULL,NULL,457,NULL,NULL,NULL,10,2,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,610,0.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH323GN,2,41,Trammel Net,03/12/2023,07:00:00,30,50,34,-2,-37,05/12/2023,4,07:00:00,30,50,34,-2,-37,VIIe,30E7,2880,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,457,2,0.6,0.5,457,NULL,NULL,140,NULL,NULL,NULL,457,NULL,NULL,NULL,10,2,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,610,0.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
WH323GN,3,41,Trammel Net,03/12/2023,07:25:00,30,50,34,-2,-37,05/12/2023,4,07:25:00,30,50,34,-2,-37,VIIe,30E7,2880,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,457,2,0.6,0.5,457,NULL,NULL,140,NULL,NULL,NULL,457,NULL,NULL,NULL,10,2,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,610,0.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
